time,latitude,longitude,depth,magnitude,magnitude_type,source_agency,event_id
,-34.781526,-71.770532,46.3002,3.7,,CSN,CSN_11414
,-33.866745,-72.127609,6.855,3.1,,CSN,CSN_11418
,-34.824459,-71.914497,43.8567,3.7,,CSN,CSN_11420
,-34.789101,-71.868516,43.3688,3.5,,CSN,CSN_11421
,-34.069072,-72.389004,20.2457,3.8,,CSN,CSN_11422
,-33.975706,-72.373262,21.7821,3.8,,CSN,CSN_11423
,-34.01378,-72.354951,8.8857,3.4,,CSN,CSN_11424
,-33.975155,-72.392589,21.9161,3.4,,CSN,CSN_11425
,-33.702819,-72.157347,16.8821,3.1,,CSN,CSN_11426
,-33.964959,-72.104549,31.025,3.4,,CSN,CSN_11427
,-33.920425,-72.065702,29.7111,3.4,,CSN,CSN_11428
,-34.732147,-71.784471,43.0132,3.8,,CSN,CSN_11430
,-34.748131,-71.791362,43.3735,3.9,,CSN,CSN_11431
,-34.879415,-71.887728,49.0146,3.3,,CSN,CSN_11432
,-34.794878,-71.941526,45.6149,3.4,,CSN,CSN_11435
,-34.068355,-72.338001,20.244,3.0,,CSN,CSN_11436
,-33.92111,-72.402114,10.1306,3.7,,CSN,CSN_11437
,-34.339967,-72.072864,30.8929,3.0,,CSN,CSN_11438
,-34.478632,-71.976973,9.7826,3.0,,CSN,CSN_11439
,-34.000866,-72.414651,21.3762,3.4,,CSN,CSN_11441
,-33.902921,-72.409973,34.3371,3.4,,CSN,CSN_11442
,-34.211016,-72.296119,22.6142,3.4,,CSN,CSN_11443
,-34.775464,-71.818123,43.379,3.1,,CSN,CSN_11445
,-34.613336,-72.118266,2.7793,3.1,,CSN,CSN_11446
,-33.735303,-72.005452,26.9877,3.2,,CSN,CSN_11449
,-33.544094,-72.044399,43.5714,3.3,,CSN,CSN_11451
,-34.025818,-72.316708,16.0537,4.1,,CSN,CSN_11452
,-34.057854,-72.22509,27.1788,3.7,,CSN,CSN_11453
,-34.604758,-72.029918,42.1021,3.7,,CSN,CSN_11454
,-34.276712,-72.173041,19.6212,3.0,,CSN,CSN_11455
,-33.953856,-72.370668,10.2693,4.1,,CSN,CSN_11456
,-33.91469,-72.297792,1.224,4.1,,CSN,CSN_11457
,-33.839568,-72.392145,1.5274,4.4,,CSN,CSN_11458
,-33.844576,-72.248708,25.014,4.4,,CSN,CSN_11459
,-33.738195,-72.21743,24.1967,4.4,,CSN,CSN_11460
,-33.828003,-72.23402,13.4462,3.8,,CSN,CSN_11461
,-33.974629,-72.289321,17.6568,5.2,,CSN,CSN_11462
,-33.984059,-72.255326,8.0559,5.2,,CSN,CSN_11463
,-33.842946,-72.231845,14.4243,3.2,,CSN,CSN_11464
,-33.76859,-72.16448,2.2866,3.2,,CSN,CSN_11465
,-34.039701,-72.267956,4.1571,5.2,,CSN,CSN_11466
,-34.057657,-72.207523,4.6229,4.0,,CSN,CSN_11469
,-34.011568,-72.189413,4.601,3.5,,CSN,CSN_11470
,-34.071277,-72.340841,19.7374,4.6,,CSN,CSN_11471
,-34.044962,-72.335747,10.0652,3.2,,CSN,CSN_11472
,-34.065467,-72.239836,3.1202,3.9,,CSN,CSN_11473
,-34.479063,-72.074307,21.2838,3.1,,CSN,CSN_11474
,-33.783848,-71.962173,23.1837,3.1,,CSN,CSN_11475
,-34.713349,-71.801632,47.85,3.4,,CSN,CSN_11476
,-34.743218,-71.801694,44.433,3.2,,CSN,CSN_11477
,-33.713963,-72.000487,2.099,3.6,,CSN,CSN_11478
,-33.685379,-72.017666,5.8598,3.6,,CSN,CSN_11479
,-33.639774,-72.093009,15.1146,3.8,,CSN,CSN_11480
,-34.730375,-71.780374,45.2259,3.4,,CSN,CSN_11481
,-33.931607,-72.149448,7.2983,3.0,,CSN,CSN_11482
,-33.941503,-72.143272,27.412,3.0,,CSN,CSN_11483
,-34.674056,-71.827449,41.3806,3.3,,CSN,CSN_11486
,-34.778918,-71.760155,48.421,4.1,,CSN,CSN_11487
,-34.689312,-71.65141,51.6778,3.5,,CSN,CSN_11489
,-34.716971,-71.897624,48.3679,4.9,,CSN,CSN_11492
,-33.650219,-72.122971,64.2219,3.1,,CSN,CSN_11496
,-33.656683,-72.118326,43.2868,3.1,,CSN,CSN_11497
,-34.695728,-71.669538,52.3773,3.0,,CSN,CSN_11498
,-34.344573,-72.104782,28.1726,3.7,,CSN,CSN_11499
,-34.3605,-72.099689,28.5668,3.1,,CSN,CSN_11500
,-33.752793,-72.207949,10.9473,4.3,,CSN,CSN_11501
,-33.830037,-72.003481,56.3555,4.0,,CSN,CSN_11502
,-33.837275,-71.955847,29.7409,4.0,,CSN,CSN_11503
,-34.207902,-72.245516,0.8569,3.1,,CSN,CSN_11505
,-34.742652,-71.826411,41.0869,3.6,,CSN,CSN_11506
,-34.800242,-71.741169,48.5085,3.1,,CSN,CSN_11507
,-34.519902,-71.87034,-0.124,4.4,,CSN,CSN_11508
,-34.469969,-72.11754,8.4719,3.3,,CSN,CSN_11509
,-34.757051,-71.897689,-0.1509,3.4,,CSN,CSN_11510
,-34.892729,-71.853885,46.7498,5.7,,CSN,CSN_11512
,-33.816989,-72.116436,13.9544,4.4,,CSN,CSN_11514
,-33.879838,-72.161067,46.043,3.1,,CSN,CSN_11515
,-33.812845,-72.023508,18.9075,4.7,,CSN,CSN_11516
,-33.843858,-71.998998,3.7842,3.0,,CSN,CSN_11517
,-33.887818,-72.026563,22.2434,3.0,,CSN,CSN_11518
,-33.783909,-72.092176,5.2985,4.2,,CSN,CSN_11519
,-33.804525,-72.047992,0.7523,4.2,,CSN,CSN_11520
,-33.801117,-72.146652,23.214,3.8,,CSN,CSN_11521
,-33.817628,-72.123898,30.6367,3.8,,CSN,CSN_11522
,-34.786396,-71.754177,49.8536,5.2,,CSN,CSN_11523
,-33.953443,-72.408165,16.1434,3.5,,CSN,CSN_11524
,-33.967148,-72.23251,1.5279,3.4,,CSN,CSN_11525
,-34.257576,-72.261067,23.6584,3.0,,CSN,CSN_11527
,-34.299103,-72.252048,48.416,3.3,,CSN,CSN_11528
,-33.837582,-72.238576,17.7786,3.8,,CSN,CSN_11529
,-34.055747,-72.171941,1.6353,3.0,,CSN,CSN_11530
,-34.334922,-72.338831,48.7077,3.8,,CSN,CSN_11534
,-34.145612,-72.347455,27.7814,3.1,,CSN,CSN_11538
,-34.092929,-72.290655,17.6181,4.4,,CSN,CSN_11539
,-34.078194,-72.311284,16.3504,4.9,,CSN,CSN_11540
,-34.112378,-72.270345,8.9448,4.4,,CSN,CSN_11543
,-34.746749,-71.860084,46.9038,4.9,,CSN,CSN_11545
,-33.621282,-71.990642,29.9502,3.7,,CSN,CSN_11547
,-33.594882,-71.957104,32.616,3.7,,CSN,CSN_11548
,-34.802834,-71.829835,45.0766,3.1,,CSN,CSN_11549
,-34.719105,-71.690025,36.0204,3.5,,CSN,CSN_11550
,-33.861878,-72.268909,19.4002,3.7,,CSN,CSN_11551
,-33.89723,-72.152868,11.0909,3.6,,CSN,CSN_11552
,-34.275902,-72.01646,2.8961,3.2,,CSN,CSN_11554
,-34.747561,-71.748694,47.0088,3.1,,CSN,CSN_11555
,-34.781102,-71.793169,45.0666,3.1,,CSN,CSN_11558
,-34.069083,-72.380834,15.0164,3.4,,CSN,CSN_11559
,-34.526477,-71.942677,24.2906,4.1,,CSN,CSN_11561
,-34.748174,-71.781964,44.1807,4.3,,CSN,CSN_11563
,-34.746222,-71.886796,44.281,4.5,,CSN,CSN_11565
,-34.38969,-72.006261,9.6043,4.3,,CSN,CSN_11566
,-33.862542,-72.335066,2.08,3.2,,CSN,CSN_11567
,-33.877922,-72.339577,6.5264,3.2,,CSN,CSN_11568
,-34.77999,-71.851765,48.4837,3.1,,CSN,CSN_11571
,-34.536523,-71.808937,13.1715,3.9,,CSN,CSN_11578
,-33.766271,-72.161046,3.2918,5.4,,CSN,CSN_11579
,-33.769523,-72.182416,8.714,5.4,,CSN,CSN_11580
,-33.793384,-72.038523,14.2064,3.2,,CSN,CSN_11581
,-33.71179,-72.020931,11.7799,3.2,,CSN,CSN_11582
,-34.795917,-71.800767,44.3814,3.3,,CSN,CSN_11583
,-33.806726,-72.166828,40.236,3.0,,CSN,CSN_11584
,-33.587127,-72.046246,63.6214,3.5,,CSN,CSN_11587
,-34.69003,-71.775079,41.7785,4.5,,CSN,CSN_11588
,-34.764127,-71.810552,44.2006,3.8,,CSN,CSN_11590
,-33.946437,-72.431413,17.7499,5.0,,CSN,CSN_11598
,-33.844991,-72.330963,1.3954,5.0,,CSN,CSN_11599
,-34.209134,-72.289882,13.829,3.1,,CSN,CSN_11600
,-34.2195,-72.376957,32.7954,3.4,,CSN,CSN_11602
,-34.79798,-71.792499,40.9293,3.0,,CSN,CSN_11603
,-34.740081,-71.744146,46.3739,4.7,,CSN,CSN_11604
,-33.769721,-72.014992,10.4297,3.1,,CSN,CSN_11605
,-34.84712,-71.766963,40.7093,3.0,,CSN,CSN_11610
,-34.794862,-71.921402,50.3934,3.3,,CSN,CSN_11612
,-34.361663,-72.142522,33.3219,3.6,,CSN,CSN_11613
,-34.520503,-72.037388,28.3505,3.2,,CSN,CSN_11614
,-33.946201,-72.43141,11.9332,5.0,,CSN,CSN_11615
,-33.652424,-71.995802,45.7709,3.0,,CSN,CSN_11616
,-33.647563,-71.981603,51.4047,3.0,,CSN,CSN_11617
,-34.040114,-72.383399,16.7569,4.5,,CSN,CSN_11624
,-33.964968,-72.37264,20.5954,4.5,,CSN,CSN_11625
,-33.936208,-72.127961,25.8009,3.2,,CSN,CSN_11626
,-34.52274,-72.015595,21.5945,3.9,,CSN,CSN_11628
,-34.802619,-71.907001,54.2012,3.5,,CSN,CSN_11629
,-34.749067,-71.826977,49.1419,3.1,,CSN,CSN_11632
,-34.148329,-72.169313,32.3506,3.0,,CSN,CSN_11634
,-33.552289,-71.942373,1.196,4.1,,CSN,CSN_11635
,-33.583958,-72.009838,26.3385,4.1,,CSN,CSN_11636
,-34.025517,-72.375626,16.14,3.1,,CSN,CSN_11638
,-34.036818,-72.308421,20.3866,3.2,,CSN,CSN_11640
,-34.057437,-72.281355,23.0846,3.3,,CSN,CSN_11641
,-33.904897,-72.307991,20.9603,3.3,,CSN,CSN_11642
,-34.743934,-71.848493,44.1729,4.1,,CSN,CSN_11643
,-33.997717,-72.340446,30.0138,4.7,,CSN,CSN_11645
,-33.904023,-72.447753,17.5907,4.3,,CSN,CSN_11646
,-33.923235,-72.419528,13.2239,4.3,,CSN,CSN_11647
,-34.301311,-72.105111,22.8164,3.5,,CSN,CSN_11648
,-34.821796,-71.77145,48.9764,3.1,,CSN,CSN_11649
,-34.642388,-72.117035,8.7225,4.3,,CSN,CSN_11651
,-34.764849,-71.936181,15.3946,3.9,,CSN,CSN_11657
,-34.764649,-71.725751,58.4413,3.6,,CSN,CSN_11659
,-34.201635,-72.279884,16.181,3.1,,CSN,CSN_11661
,-34.766392,-71.909365,-0.1169,3.0,,CSN,CSN_11662
,-34.297024,-72.461492,19.4165,3.6,,CSN,CSN_11664
,-34.762813,-71.848951,40.6172,3.8,,CSN,CSN_11665
,-34.62835,-71.786742,42.06,3.0,,CSN,CSN_11666
,-34.764393,-71.765884,49.8883,5.2,,CSN,CSN_11667
,-33.497237,-72.007494,13.2005,3.7,,CSN,CSN_11668
,-33.521059,-72.023178,26.9202,3.7,,CSN,CSN_11669
,-33.501644,-72.054361,27.0596,3.8,,CSN,CSN_11670
,-33.492374,-72.044239,23.4418,3.8,,CSN,CSN_11671
,-33.958307,-72.417308,9.5152,3.7,,CSN,CSN_11673
,-34.7312,-71.833282,40.7121,3.1,,CSN,CSN_11675
,-34.013016,-72.20565,7.6205,4.2,,CSN,CSN_11677
,-34.029294,-72.292843,22.945,3.8,,CSN,CSN_11680
,-34.439947,-71.975103,21.4421,3.1,,CSN,CSN_11681
,-34.208665,-72.302949,25.3648,3.8,,CSN,CSN_11683
,-33.940155,-72.202004,12.0618,3.2,,CSN,CSN_11687
,-34.234238,-72.303788,20.5411,3.6,,CSN,CSN_11690
,-34.206091,-72.299572,22.5186,3.8,,CSN,CSN_11691
,-34.744027,-71.828998,47.6337,3.6,,CSN,CSN_11693
,-33.54718,-71.993315,30.1327,3.3,,CSN,CSN_11694
,-33.548933,-71.993362,39.4478,3.3,,CSN,CSN_11695
,-34.691118,-71.796957,40.7216,3.1,,CSN,CSN_11696
,-34.054403,-72.248037,28.2513,4.4,,CSN,CSN_11697
,-34.668602,-72.024813,4.5276,3.2,,CSN,CSN_11698
,-34.814113,-71.722437,58.881,3.0,,CSN,CSN_11699
,-34.519158,-72.251079,61.4513,3.1,,CSN,CSN_11700
,-34.687913,-71.940699,32.6803,3.0,,CSN,CSN_11701
,-34.787362,-71.875038,33.8839,3.6,,CSN,CSN_11702
,-34.851184,-71.69038,51.4746,3.1,,CSN,CSN_11705
,-34.786833,-71.7647,45.3934,3.8,,CSN,CSN_11706
,-34.437642,-72.042807,22.8857,3.2,,CSN,CSN_11707
,-34.5484,-71.882559,-0.1108,4.6,,CSN,CSN_11708
,-34.572362,-71.936126,-0.1219,3.8,,CSN,CSN_11709
,-34.026593,-72.233256,4.5401,4.9,,CSN,CSN_11710
,-34.030848,-72.194053,25.9831,3.1,,CSN,CSN_11711
,-33.865009,-72.095169,0.1613,3.0,,CSN,CSN_11715
,-33.896134,-72.213105,20.8639,3.0,,CSN,CSN_11716
,-34.682031,-71.904427,20.2676,4.2,,CSN,CSN_11717
,-34.756737,-71.616819,27.6675,3.2,,CSN,CSN_11725
,-34.789591,-72.017525,25.4488,3.1,,CSN,CSN_11728
,-34.802124,-71.83907,45.7168,3.5,,CSN,CSN_11729
,-34.635407,-72.091911,62.3464,3.7,,CSN,CSN_11730
,-34.218748,-72.397984,33.0937,4.1,,CSN,CSN_11736
,-34.827004,-71.837775,45.9734,3.5,,CSN,CSN_11737
,-34.823735,-71.769496,53.8024,3.5,,CSN,CSN_11738
,-34.737764,-71.67463,16.0978,3.7,,CSN,CSN_11739
,-34.192978,-72.298484,20.7884,3.6,,CSN,CSN_11740
,-33.972018,-72.405335,24.5601,3.1,,CSN,CSN_11741
,-34.726744,-71.799837,46.191,3.6,,CSN,CSN_11742
,-34.326083,-72.314351,26.6167,3.3,,CSN,CSN_11743
,-34.078834,-72.371143,15.3388,3.3,,CSN,CSN_11744
,-34.311293,-72.300825,23.1497,4.0,,CSN,CSN_11747
,-34.313641,-72.330457,22.3025,4.2,,CSN,CSN_11748
,-34.552292,-71.928684,28.9059,3.2,,CSN,CSN_11749
,-34.745096,-71.707045,48.1766,3.2,,CSN,CSN_11752
,-34.729779,-71.813041,44.5582,3.1,,CSN,CSN_11753
,-34.686556,-71.941061,-0.1333,3.0,,CSN,CSN_11754
,-34.806949,-71.799528,48.3779,3.1,,CSN,CSN_11755
,-34.762946,-71.871182,18.3229,3.0,,CSN,CSN_11756
,-33.905274,-72.393206,12.4837,5.1,,CSN,CSN_11760
,-33.917694,-72.405169,17.7702,5.1,,CSN,CSN_11761
,-33.959386,-72.403112,20.5411,3.0,,CSN,CSN_11762
,-33.858374,-72.453533,31.3725,3.0,,CSN,CSN_11763
,-33.961082,-72.434757,14.8469,3.5,,CSN,CSN_11770
,-33.934594,-72.437348,11.8514,3.7,,CSN,CSN_11771
,-33.969655,-72.42031,16.5234,4.3,,CSN,CSN_11772
,-33.968916,-72.37865,19.3776,3.3,,CSN,CSN_11773
,-33.911589,-72.369974,23.8471,3.3,,CSN,CSN_11774
,-33.960054,-72.374338,17.2764,3.8,,CSN,CSN_11775
,-33.956077,-72.390129,30.0198,3.8,,CSN,CSN_11776
,-33.966067,-72.399794,17.2439,3.4,,CSN,CSN_11777
,-33.921685,-72.376535,5.6355,3.9,,CSN,CSN_11780
,-33.919706,-72.368904,8.916,3.9,,CSN,CSN_11781
,-34.770342,-71.752395,49.8697,3.1,,CSN,CSN_11782
,-34.270848,-72.427727,64.0943,3.0,,CSN,CSN_11785
,-34.759759,-71.801673,46.3549,3.8,,CSN,CSN_11786
,-33.897745,-72.400111,12.4123,3.3,,CSN,CSN_11787
,-33.920687,-72.420555,20.3061,3.3,,CSN,CSN_11788
,-33.910741,-72.432081,14.5282,3.9,,CSN,CSN_11789
,-33.839624,-72.442663,16.1165,3.9,,CSN,CSN_11790
,-33.968157,-72.276593,22.3385,4.0,,CSN,CSN_11791
,-33.910936,-72.21732,33.4559,4.0,,CSN,CSN_11792
,-33.872147,-72.468827,10.9416,4.4,,CSN,CSN_11794
,-33.894939,-72.416134,11.059,4.4,,CSN,CSN_11795
,-33.952751,-72.267764,18.0082,3.5,,CSN,CSN_11797
,-34.294577,-72.352424,20.3295,3.6,,CSN,CSN_11798
,-34.300561,-72.358937,18.4137,3.2,,CSN,CSN_11799
,-34.556184,-72.054184,18.6467,4.3,,CSN,CSN_11801
,-34.005422,-72.394468,16.7636,3.1,,CSN,CSN_11802
,-33.85718,-72.428901,12.3412,3.7,,CSN,CSN_11807
,-34.128043,-72.23494,1.3146,3.0,,CSN,CSN_11809
,-34.139039,-72.416613,16.4146,3.7,,CSN,CSN_11810
,-34.137762,-72.288534,16.9521,3.1,,CSN,CSN_11813
,-34.216705,-72.396287,28.1296,3.3,,CSN,CSN_11814
,-34.152029,-72.336516,19.5554,3.9,,CSN,CSN_11815
,-34.446792,-72.057408,23.9666,3.0,,CSN,CSN_11816
,-34.119399,-72.413294,15.2988,3.9,,CSN,CSN_11817
,-34.145277,-72.300596,20.394,3.4,,CSN,CSN_11818
,-34.168349,-72.30847,21.1356,3.1,,CSN,CSN_11820
,-34.179325,-72.313226,27.0093,4.1,,CSN,CSN_11821
,-34.198131,-72.254981,27.4108,3.4,,CSN,CSN_11822
,-34.084622,-72.216198,8.432,3.0,,CSN,CSN_11825
,-34.042585,-72.062444,30.9357,3.0,,CSN,CSN_11830
,-34.138667,-72.352181,19.3186,3.5,,CSN,CSN_11832
,-34.141173,-72.404421,19.2581,3.0,,CSN,CSN_11834
,-34.768246,-71.778016,39.1804,3.7,,CSN,CSN_11836
,-34.593406,-71.977948,13.7316,3.1,,CSN,CSN_11840
,-34.104439,-72.352249,19.4541,3.1,,CSN,CSN_11842
,-33.979387,-72.43162,14.0754,3.7,,CSN,CSN_11844
,-33.563953,-72.029615,29.954,3.8,,CSN,CSN_11845
,-33.499268,-72.031434,28.4166,3.8,,CSN,CSN_11846
,-33.543521,-72.117332,31.0091,3.0,,CSN,CSN_11850
,-33.548695,-72.087427,34.492,3.0,,CSN,CSN_11851
,-33.871036,-72.222456,11.2584,5.7,,CSN,CSN_11854
,-33.882117,-72.110223,0.252,5.7,,CSN,CSN_11855
,-33.879606,-72.15496,22.9728,3.4,,CSN,CSN_11858
,-33.861377,-72.126812,25.2982,3.4,,CSN,CSN_11859
,-33.909088,-72.110841,28.7848,3.3,,CSN,CSN_11862
,-33.855734,-72.039781,13.0733,3.3,,CSN,CSN_11863
,-33.929531,-72.00614,3.7217,3.2,,CSN,CSN_11864
,-33.913624,-72.124621,31.8773,3.2,,CSN,CSN_11865
,-34.743068,-71.748417,48.1934,3.1,,CSN,CSN_11868
,-34.756191,-71.786327,47.2308,3.1,,CSN,CSN_11873
,-34.90164,-71.851668,42.2569,3.9,,CSN,CSN_11878
,-34.223763,-72.327732,31.9589,3.2,,CSN,CSN_11882
,-34.167007,-72.354637,25.8556,3.1,,CSN,CSN_11884
,-34.110618,-72.346382,19.6214,3.6,,CSN,CSN_11885
,-34.846005,-71.693043,50.8796,3.6,,CSN,CSN_11886
,-34.115222,-72.386585,14.9127,3.0,,CSN,CSN_11889
,-33.827715,-72.454398,12.6514,4.8,,CSN,CSN_11890
,-34.753791,-71.828231,43.6575,3.5,,CSN,CSN_11891
,-34.645453,-71.7758,12.6264,3.1,,CSN,CSN_11892
,-34.70729,-71.774821,41.6681,3.5,,CSN,CSN_11895
,-34.793459,-71.756023,47.5161,3.2,,CSN,CSN_11896
,-34.565549,-71.863877,4.3377,3.1,,CSN,CSN_11904
,-34.815721,-71.813849,48.7736,4.1,,CSN,CSN_11906
,-34.563129,-72.055586,16.8299,3.1,,CSN,CSN_11908
,-33.999849,-72.315731,19.3971,3.1,,CSN,CSN_11913
,-33.974711,-72.332798,28.5772,3.1,,CSN,CSN_11914
,-34.33844,-72.202507,25.842,3.6,,CSN,CSN_11916
,-34.791099,-72.121635,34.1238,3.7,,CSN,CSN_11919
,-34.783294,-71.733607,52.9678,3.3,,CSN,CSN_11922
,-34.042343,-72.120063,1.5244,3.1,,CSN,CSN_11924
,-34.78885,-71.845245,43.4381,3.1,,CSN,CSN_11925
,-33.922701,-72.275393,7.1221,3.0,,CSN,CSN_11927
,-34.045451,-72.365698,27.5848,3.0,,CSN,CSN_11928
,-34.751953,-71.760319,49.1115,3.4,,CSN,CSN_11933
,-34.733201,-71.71229,44.8167,3.1,,CSN,CSN_11935
,-34.722592,-71.716527,44.7015,3.6,,CSN,CSN_11936
,-33.950045,-72.357835,4.7539,3.2,,CSN,CSN_11940
,-33.920395,-72.3886,11.7981,3.2,,CSN,CSN_11941
,-34.812462,-71.709117,49.4475,3.5,,CSN,CSN_11943
,-33.949843,-72.14262,20.6305,3.4,,CSN,CSN_11944
,-33.809569,-72.074095,0.1593,3.4,,CSN,CSN_11945
,-34.310366,-72.204509,24.4249,3.5,,CSN,CSN_11947
,-34.681211,-71.77818,42.7733,3.0,,CSN,CSN_11949
,-34.526976,-72.094889,25.2646,3.6,,CSN,CSN_11950
,-34.448285,-72.020198,24.1102,3.3,,CSN,CSN_11953
,-34.760832,-71.79627,48.3737,3.5,,CSN,CSN_11959
,-34.840525,-71.905246,55.7864,3.8,,CSN,CSN_11961
,-33.931705,-72.165807,20.7139,3.6,,CSN,CSN_11962
,-33.95952,-72.12889,21.8397,3.6,,CSN,CSN_11963
,-34.743085,-71.879742,44.5194,3.8,,CSN,CSN_11964
,-34.409203,-72.058254,23.7727,3.0,,CSN,CSN_11967
,-34.22164,-72.342444,8.9005,5.1,,CSN,CSN_11971
,-34.177277,-72.319122,13.8803,3.8,,CSN,CSN_11972
,-33.827503,-72.36543,8.1909,3.2,,CSN,CSN_11975
,-33.875178,-72.384986,15.8786,3.2,,CSN,CSN_11976
,-34.74323,-71.768927,47.0522,3.5,,CSN,CSN_11978
,-34.314153,-72.222335,27.151,3.0,,CSN,CSN_11979
,-34.710763,-71.782798,43.9341,3.6,,CSN,CSN_11980
,-34.74693,-71.781449,45.7815,3.3,,CSN,CSN_11981
,-34.804716,-71.816729,46.2762,3.3,,CSN,CSN_11983
,-34.701746,-71.792181,42.4269,3.2,,CSN,CSN_11984
,-33.820091,-72.47382,14.257,3.2,,CSN,CSN_11985
,-34.236385,-72.180452,20.9533,4.1,,CSN,CSN_11989
,-34.161119,-72.410032,28.5048,3.5,,CSN,CSN_11991
,-34.070777,-72.346602,19.8203,3.2,,CSN,CSN_11996
,-33.968885,-72.3585,18.2366,3.2,,CSN,CSN_11997
,-34.109764,-72.409403,18.3302,3.7,,CSN,CSN_11998
,-33.96447,-72.398246,20.7616,3.7,,CSN,CSN_11999
,-34.095834,-72.388273,21.0384,3.1,,CSN,CSN_12000
,-34.088124,-72.387984,21.2721,3.0,,CSN,CSN_12002
,-34.80602,-71.765639,48.158,3.3,,CSN,CSN_12004
,-34.752135,-71.7275,50.4966,3.1,,CSN,CSN_12006
,-33.624018,-72.131352,13.4268,3.7,,CSN,CSN_12008
,-34.065689,-72.484296,30.2601,3.4,,CSN,CSN_12011
,-34.68397,-71.771765,37.4605,3.5,,CSN,CSN_12015
,-34.716596,-71.794033,44.0603,4.0,,CSN,CSN_12017
,-33.951192,-72.180368,55.4376,3.0,,CSN,CSN_12019
,-34.077367,-72.265381,20.8168,3.0,,CSN,CSN_12020
,-34.634448,-72.003373,1.5268,3.2,,CSN,CSN_12021
,-34.252819,-72.29561,21.0084,3.2,,CSN,CSN_12027
,-33.955377,-72.469574,13.1174,3.1,,CSN,CSN_12030
,-33.898379,-72.389698,2.6225,3.3,,CSN,CSN_12032
,-33.859951,-72.388996,8.8109,3.3,,CSN,CSN_12033
,-34.833785,-71.792471,45.2392,3.1,,CSN,CSN_12034
,-34.199351,-72.230794,2.3412,3.0,,CSN,CSN_12035
,-33.987227,-72.331929,17.0904,3.0,,CSN,CSN_12038
,-34.349992,-72.163993,28.9713,3.9,,CSN,CSN_12039
,-34.234357,-72.362038,10.94,3.3,,CSN,CSN_12040
,-34.385993,-72.028568,12.8406,3.0,,CSN,CSN_12046
,-34.339454,-72.168962,18.0271,3.0,,CSN,CSN_12047
,-34.292826,-72.406536,17.2171,4.4,,CSN,CSN_12052
,-34.275957,-72.278931,20.9915,4.3,,CSN,CSN_12054
,-34.322995,-72.31483,23.7521,3.2,,CSN,CSN_12055
,-34.739125,-71.791194,43.6733,3.1,,CSN,CSN_12056
,-34.754352,-71.802735,43.7061,3.0,,CSN,CSN_12059
,-34.087086,-72.238103,7.6617,3.3,,CSN,CSN_12061
,-34.189816,-72.28827,14.3765,5.2,,CSN,CSN_12063
,-34.228733,-72.281997,12.3952,4.2,,CSN,CSN_12064
,-34.845547,-71.808168,39.6177,3.2,,CSN,CSN_12065
,-34.337738,-71.964802,11.5562,3.0,,CSN,CSN_12066
,-34.799864,-71.873131,46.196,3.0,,CSN,CSN_12069
,-34.791282,-71.834947,45.9177,3.6,,CSN,CSN_12070
,-34.694549,-72.081413,8.731,3.0,,CSN,CSN_12073
,-34.459345,-72.117673,30.6737,3.0,,CSN,CSN_12076
,-34.629063,-72.082976,8.7455,3.3,,CSN,CSN_12081
,-34.477611,-72.156884,20.9913,3.7,,CSN,CSN_12082
,-34.781603,-71.864494,46.4756,4.2,,CSN,CSN_12086
,-34.781262,-71.830464,48.2409,5.6,,CSN,CSN_12088
,-34.63414,-72.130984,6.9574,3.1,,CSN,CSN_12094
,-34.739672,-71.7909,45.5203,3.0,,CSN,CSN_12095
,-34.758782,-71.842884,39.2923,3.0,,CSN,CSN_12096
,-33.937568,-71.991344,4.9185,3.0,,CSN,CSN_12098
,-33.912354,-72.044749,21.1473,3.0,,CSN,CSN_12099
,-34.80861,-71.71825,49.7504,3.0,,CSN,CSN_12104
,-34.003775,-72.188256,10.6993,3.2,,CSN,CSN_12105
,-33.961453,-72.213746,32.9037,3.2,,CSN,CSN_12106
,-34.756708,-71.813466,40.3925,3.6,,CSN,CSN_12107
,-33.829795,-71.997345,31.043,3.0,,CSN,CSN_12108
,-34.212089,-72.270823,12.3654,3.0,,CSN,CSN_12110
,-34.805012,-71.84426,47.8461,3.6,,CSN,CSN_12120
,-33.822327,-72.056086,12.1673,3.1,,CSN,CSN_12121
,-33.809778,-72.001992,4.2762,3.1,,CSN,CSN_12122
,-34.718865,-71.831701,37.8453,3.8,,CSN,CSN_12124
,-34.755571,-71.881415,45.3206,5.0,,CSN,CSN_12125
,-34.432855,-72.168569,20.7638,3.1,,CSN,CSN_12127
,-34.784222,-71.737361,46.61,3.0,,CSN,CSN_12128
,-34.825666,-71.806436,51.2844,3.6,,CSN,CSN_12131
,-34.750385,-71.775882,42.1283,3.3,,CSN,CSN_12132
,-34.787272,-71.777556,45.8948,3.2,,CSN,CSN_12133
,-34.769615,-71.834722,49.6412,3.9,,CSN,CSN_12134
,-33.843889,-72.415352,15.4152,4.3,,CSN,CSN_12135
,-33.826955,-72.445559,26.6002,4.3,,CSN,CSN_12136
,-34.798446,-71.797793,46.6624,3.1,,CSN,CSN_12138
,-34.805832,-71.823934,46.7807,4.3,,CSN,CSN_12139
,-33.994283,-72.161922,1.9385,3.3,,CSN,CSN_12140
,-34.331132,-72.201045,26.7036,4.0,,CSN,CSN_12141
,-33.628814,-72.105167,32.7761,3.0,,CSN,CSN_12144
